#proteinId	gotermId	goName	gotermType	goAcc
2	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
9908	10082	ATPase activity	molecular_function	GO:0016887
9908	162	nucleotide binding	molecular_function	GO:0000166
9908	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
9908	3708	binding	molecular_function	GO:0005488
9909	5005	endocytosis	biological_process	GO:0006897
9909	9320	membrane	cellular_component	GO:0016020
9910	2290	catalytic activity	molecular_function	GO:0003824
9910	2523	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	molecular_function	GO:0004081
9911	2175	nucleic acid binding	molecular_function	GO:0003676
9911	3827	intracellular	cellular_component	GO:0005622
9911	5939	zinc ion binding	molecular_function	GO:0008270
9912	6664	electron carrier activity	molecular_function	GO:0009055
9912	8403	protein disulfide oxidoreductase activity	molecular_function	GO:0015035
9912	19912	cell redox homeostasis	biological_process	GO:0045454
9915	2175	nucleic acid binding	molecular_function	GO:0003676
9915	2792	helicase activity	molecular_function	GO:0004386
9915	3736	ATP binding	molecular_function	GO:0005524
9915	3727	protein binding	molecular_function	GO:0005515
9915	5939	zinc ion binding	molecular_function	GO:0008270
9917	2228	translation initiation factor activity	molecular_function	GO:0003743
9917	4557	translational initiation	biological_process	GO:0006413
9918	3697	ATP:ADP antiporter activity	molecular_function	GO:0005471
9918	3736	ATP binding	molecular_function	GO:0005524
9918	4927	transport	biological_process	GO:0006810
9918	9321	integral to membrane	cellular_component	GO:0016021
9919	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
9919	3736	ATP binding	molecular_function	GO:0005524
9919	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
9919	162	nucleotide binding	molecular_function	GO:0000166
9919	3930	cytoplasm	cellular_component	GO:0005737
9919	4556	translation	biological_process	GO:0006412
9919	3187	proline-tRNA ligase activity	molecular_function	GO:0004827
9919	4576	prolyl-tRNA aminoacylation	biological_process	GO:0006433
9920	3708	binding	molecular_function	GO:0005488
9921	3727	protein binding	molecular_function	GO:0005515
9922	4734	protein targeting	biological_process	GO:0006605
9922	4994	intracellular protein transport	biological_process	GO:0006886
9922	9320	membrane	cellular_component	GO:0016020
9922	8400	protein transport	biological_process	GO:0015031
9922	8790	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	molecular_function	GO:0015450
9923	3724	calcium ion binding	molecular_function	GO:0005509
9923	3972	endoplasmic reticulum	cellular_component	GO:0005783
9923	4591	protein folding	biological_process	GO:0006457
9923	24336	unfolded protein binding	molecular_function	GO:0051082
9924	3727	protein binding	molecular_function	GO:0005515
9925	162	nucleotide binding	molecular_function	GO:0000166
9925	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
9925	3736	ATP binding	molecular_function	GO:0005524
9925	3930	cytoplasm	cellular_component	GO:0005737
9925	4556	translation	biological_process	GO:0006412
9925	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
9925	2870	methionine adenosyltransferase activity	molecular_function	GO:0004478
9925	4856	one-carbon compound metabolic process	biological_process	GO:0006730
9925	22631	methionine adenosyltransferase complex	cellular_component	GO:0048269
9925	22632	methionine adenosyltransferase regulator activity	molecular_function	GO:0048270
9927	2700	subtilase activity	molecular_function	GO:0004289
9927	4639	proteolysis	biological_process	GO:0006508
9927	3727	protein binding	molecular_function	GO:0005515
9930	5830	metabolic process	biological_process	GO:0008152
9930	4283	electron transport	biological_process	GO:0006118
9930	9710	oxidoreductase activity	molecular_function	GO:0016491
9930	9410	carotenoid biosynthetic process	biological_process	GO:0016117
9930	9906	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	molecular_function	GO:0016705
9930	23919	FAD binding	molecular_function	GO:0050660
9930	25031	all-trans-retinol 13,14-reductase activity	molecular_function	GO:0051786
9932	2175	nucleic acid binding	molecular_function	GO:0003676
9933	2227	structural constituent of ribosome	molecular_function	GO:0003735
9933	3827	intracellular	cellular_component	GO:0005622
9933	4025	ribosome	cellular_component	GO:0005840
9933	4556	translation	biological_process	GO:0006412
9933	4993	regulation of pH	biological_process	GO:0006885
9933	8649	solute:hydrogen antiporter activity	molecular_function	GO:0015299
9933	9321	integral to membrane	cellular_component	GO:0016021
9934	5765	N-acetyltransferase activity	molecular_function	GO:0008080
9934	5830	metabolic process	biological_process	GO:0008152
9934	2290	catalytic activity	molecular_function	GO:0003824
9934	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
9934	2802	histone acetyltransferase activity	molecular_function	GO:0004402
9936	19912	cell redox homeostasis	biological_process	GO:0045454
9937	3727	protein binding	molecular_function	GO:0005515
9938	2613	endopeptidase activity	molecular_function	GO:0004175
9938	4024	proteasome core complex	cellular_component	GO:0005839
9938	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
9938	2706	threonine endopeptidase activity	molecular_function	GO:0004298
9938	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
9940	2216	RNA binding	molecular_function	GO:0003723
9940	4541	RNA processing	biological_process	GO:0006396
9940	5851	RNA methyltransferase activity	molecular_function	GO:0008173
9941	4591	protein folding	biological_process	GO:0006457
9941	13917	heat shock protein binding	molecular_function	GO:0031072
9941	24336	unfolded protein binding	molecular_function	GO:0051082
9942	3737	GTP binding	molecular_function	GO:0005525
9942	4050	microtubule	cellular_component	GO:0005874
9942	5112	microtubule-based process	biological_process	GO:0007017
9942	3530	structural molecule activity	molecular_function	GO:0005198
9942	5113	microtubule-based movement	biological_process	GO:0007018
9942	18722	protein complex	cellular_component	GO:0043234
9942	24507	protein polymerization	biological_process	GO:0051258
9942	2378	GTPase activity	molecular_function	GO:0003924
9946	2228	translation initiation factor activity	molecular_function	GO:0003743
9946	4584	regulation of translational initiation	biological_process	GO:0006446
9948	2227	structural constituent of ribosome	molecular_function	GO:0003735
9948	3827	intracellular	cellular_component	GO:0005622
9948	4025	ribosome	cellular_component	GO:0005840
9948	4556	translation	biological_process	GO:0006412
9948	9241	small ribosomal subunit	cellular_component	GO:0015935
9948	2216	RNA binding	molecular_function	GO:0003723
9950	6667	biosynthetic process	biological_process	GO:0009058
9950	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
9950	2290	catalytic activity	molecular_function	GO:0003824
9953	2175	nucleic acid binding	molecular_function	GO:0003676
9953	2216	RNA binding	molecular_function	GO:0003723
9953	3838	nucleus	cellular_component	GO:0005634
9953	4542	mRNA processing	biological_process	GO:0006397
9955	2216	RNA binding	molecular_function	GO:0003723
9955	2928	ribonuclease activity	molecular_function	GO:0004540
9955	171	3'-5'-exoribonuclease activity	molecular_function	GO:0000175
9955	2924	5'-3' exoribonuclease activity	molecular_function	GO:0004534
9956	2290	catalytic activity	molecular_function	GO:0003824
9956	3708	binding	molecular_function	GO:0005488
9956	5830	metabolic process	biological_process	GO:0008152
9958	3827	intracellular	cellular_component	GO:0005622
9958	5939	zinc ion binding	molecular_function	GO:0008270
9959	12906	metal ion transport	biological_process	GO:0030001
9959	21295	metal ion binding	molecular_function	GO:0046872
9962	2246	actin binding	molecular_function	GO:0003779
9962	5107	cytoskeleton organization and biogenesis	biological_process	GO:0007010
9965	3838	nucleus	cellular_component	GO:0005634
9966	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
9966	3736	ATP binding	molecular_function	GO:0005524
9966	4345	GTP biosynthetic process	biological_process	GO:0006183
9966	4389	UTP biosynthetic process	biological_process	GO:0006228
9966	4402	CTP biosynthetic process	biological_process	GO:0006241
9967	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
9967	3736	ATP binding	molecular_function	GO:0005524
9967	4345	GTP biosynthetic process	biological_process	GO:0006183
9967	4389	UTP biosynthetic process	biological_process	GO:0006228
9967	4402	CTP biosynthetic process	biological_process	GO:0006241
9968	9321	integral to membrane	cellular_component	GO:0016021
9970	23918	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity	molecular_function	GO:0050659
9971	2512	aspartate carbamoyltransferase activity	molecular_function	GO:0004070
9971	4369	'de novo' pyrimidine base biosynthetic process	biological_process	GO:0006207
9971	4650	amino acid metabolic process	biological_process	GO:0006520
9971	9805	amino acid binding	molecular_function	GO:0016597
9971	9943	carboxyl- or carbamoyltransferase activity	molecular_function	GO:0016743
9973	3930	cytoplasm	cellular_component	GO:0005737
9973	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
9973	11742	D-amino acid catabolic process	biological_process	GO:0019478
9973	2909	nuclease activity	molecular_function	GO:0004518
9973	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
9973	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
9974	3838	nucleus	cellular_component	GO:0005634
9975	2227	structural constituent of ribosome	molecular_function	GO:0003735
9975	3827	intracellular	cellular_component	GO:0005622
9975	4025	ribosome	cellular_component	GO:0005840
9975	4556	translation	biological_process	GO:0006412
9976	2196	transcription factor activity	molecular_function	GO:0003700
9976	3838	nucleus	cellular_component	GO:0005634
9976	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
9976	9710	oxidoreductase activity	molecular_function	GO:0016491
9976	21336	transition metal ion binding	molecular_function	GO:0046914
9976	2176	DNA binding	molecular_function	GO:0003677
9977	3866	transcription factor complex	cellular_component	GO:0005667
9977	4501	transcription initiation	biological_process	GO:0006352
9977	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
9977	5939	zinc ion binding	molecular_function	GO:0008270
9977	13391	transcription regulator activity	molecular_function	GO:0030528
9977	19908	regulation of transcription	biological_process	GO:0045449
9977	2228	translation initiation factor activity	molecular_function	GO:0003743
9977	3727	protein binding	molecular_function	GO:0005515
9977	3838	nucleus	cellular_component	GO:0005634
9977	4557	translational initiation	biological_process	GO:0006413
9978	2176	DNA binding	molecular_function	GO:0003677
9980	2176	DNA binding	molecular_function	GO:0003677
9981	4927	transport	biological_process	GO:0006810
9981	9320	membrane	cellular_component	GO:0016020
9982	2290	catalytic activity	molecular_function	GO:0003824
9982	5830	metabolic process	biological_process	GO:0008152
9982	2435	acetate-CoA ligase activity	molecular_function	GO:0003987
9982	9492	AMP binding	molecular_function	GO:0016208
9986	9321	integral to membrane	cellular_component	GO:0016021
9988	24	alpha-1,6-mannosyltransferase activity	molecular_function	GO:0000009
9988	42	alpha-1,2-mannosyltransferase activity	molecular_function	GO:0000026
9988	45	mannosyltransferase activity	molecular_function	GO:0000030
9988	48	alpha-1,3-mannosyltransferase activity	molecular_function	GO:0000033
9988	1170	alpha-1,3-galactosyltransferase activity	molecular_function	GO:0001962
9988	2430	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	GO:0003980
9988	2782	glycolipid mannosyltransferase activity	molecular_function	GO:0004376
9988	2953	oligosaccharyl transferase activity	molecular_function	GO:0004576
9988	2959	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	molecular_function	GO:0004583
9988	6039	acetylglucosaminyltransferase activity	molecular_function	GO:0008375
9988	6040	acetylgalactosaminyltransferase activity	molecular_function	GO:0008376
9988	6042	galactosyltransferase activity	molecular_function	GO:0008378
9988	6077	fucosyltransferase activity	molecular_function	GO:0008417
9988	6376	O antigen polymerase activity	molecular_function	GO:0008755
9988	6535	lipopolysaccharide-1,6-galactosyltransferase activity	molecular_function	GO:0008921
9988	9532	UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	GO:0016253
9988	9958	cellulose synthase activity	molecular_function	GO:0016759
9988	11017	9-phenanthrol UDP-glucuronosyltransferase activity	molecular_function	GO:0018715
9988	11018	1-phenanthrol glycosyltransferase activity	molecular_function	GO:0018716
9988	11019	9-phenanthrol glycosyltransferase activity	molecular_function	GO:0018717
9988	11020	1,2-dihydroxy-phenanthrene glycosyltransferase activity	molecular_function	GO:0018718
9988	11396	phenanthrol glycosyltransferase activity	molecular_function	GO:0019112
9988	11466	beta-1,4-mannosyltransferase activity	molecular_function	GO:0019187
9988	14119	alpha-1,2-galactosyltransferase activity	molecular_function	GO:0031278
9988	16390	dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0033556
9988	17801	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	molecular_function	GO:0042281
