query id	subject id	% identity	alignment length	mismatches	gap opens	q. start	q. end	s. start	s. end	evalue	bit score	COG#	functional categories					COG protein description
jgi|MicpuN3v2|7723|wlab.237822.1	CDD:224230	20.435	460	307	18	29	459	35	464	3.14e-41	150	COG1311	L					Archaeal DNA polymerase II, small subunit/DNA polymerase delta, subunit B
jgi|MicpuN3v2|7724|wlab.248163.1	CDD:225201	22.414	290	189	8	122	409	107	362	1.18e-34	131	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|7727|wlab.237825.1	CDD:224353	30.476	105	59	4	10	111	5	98	3.58e-16	66.2	COG1436	C					Archaeal/vacuolar-type H+-ATPase subunit F
jgi|MicpuN3v2|7729|wlab.1912.1	CDD:223796	33.333	60	31	2	1	51	116	175	2.73e-05	41.5	COG0724	R					RNA-binding proteins (RRM domain)
jgi|MicpuN3v2|772|wlab.232128.1	CDD:227226	22.815	675	395	27	150	804	52	620	4.79e-37	149	COG4889	R					Predicted helicase
jgi|MicpuN3v2|7730|wlab.952.1	CDD:223637	37.333	225	90	2	18	242	3	176	4.01e-58	179	COG0563	F					Adenylate kinase and related kinases
jgi|MicpuN3v2|7731|wlab.248165.1	CDD:225313	36.919	344	181	8	28	371	8	315	3.03e-58	190	COG2515	E					1-aminocyclopropane-1-carboxylate deaminase
jgi|MicpuN3v2|7732|wlab.25167.1	CDD:225136	25.532	235	90	8	84	307	11	171	8.95e-24	95.4	COG2226	H					Methylase involved in ubiquinone/menaquinone biosynthesis
jgi|MicpuN3v2|7733|wlab.231774.1	CDD:223513	32.598	408	235	12	71	472	14	387	4.34e-85	264	COG0436	E					Aspartate/tyrosine/aromatic aminotransferase
jgi|MicpuN3v2|7736|wlab.237835.1	CDD:227609	21.481	135	83	7	168	285	128	256	3.55e-07	47.9	COG5285	Q					Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin
jgi|MicpuN3v2|7739|wlab.248167.1	CDD:224418	30.569	422	249	15	505	906	268	665	1.87e-61	220	COG1501	G					Alpha-glucosidases, family 31 of glycosyl hydrolases
jgi|MicpuN3v2|7740|wlab.237831.1	CDD:227466	46.842	190	83	2	1	187	1	175	6.75e-70	212	COG5137	K	B				Histone chaperone involved in gene silencing
jgi|MicpuN3v2|7741|wlab.237830.1	CDD:225362	25.000	120	83	6	75	192	2	116	3.82e-06	44.7	COG2802	R					Uncharacterized protein, similar to the N-terminal domain of Lon protease
jgi|MicpuN3v2|7742|wlab.237829.1	CDD:227371	34.188	117	65	3	113	227	1039	1145	6.18e-12	65.9	COG5038	R					Ca2+-dependent lipid-binding protein, contains C2 domain
jgi|MicpuN3v2|774|wlab.22264.1	CDD:224481	22.500	160	78	5	40	198	14	128	1.19e-04	41.2	COG1565	S					Uncharacterized conserved protein
jgi|MicpuN3v2|7752|wlab.237810.1	CDD:223560	27.624	362	183	10	1	302	4	346	3.40e-58	189	COG0484	O					DnaJ-class molecular chaperone with C-terminal Zn finger domain
jgi|MicpuN3v2|7754|wlab.237813.1	CDD:223870	35.897	117	55	4	526	637	4	105	1.13e-24	96.5	COG0799	S					Uncharacterized homolog of plant Iojap protein
jgi|MicpuN3v2|7755|wlab.25176.1	CDD:224322	28.571	189	118	7	320	503	136	312	4.34e-05	44.2	COG1404	O					Subtilisin-like serine proteases
jgi|MicpuN3v2|7756|wlab.245995.1	CDD:227455	34.783	69	45	0	629	697	90	158	7.55e-08	49.6	COG5126	T	Z	D	R		Ca2+-binding protein (EF-Hand superfamily)
jgi|MicpuN3v2|7757|wlab.237809.1	CDD:224223	31.034	435	196	6	1	435	14	344	3.08e-80	250	COG1304	C					L-lactate dehydrogenase (FMN-dependent) and related alpha-hydroxy acid dehydrogenases
jgi|MicpuN3v2|7760|wlab.248169.1	CDD:226989	30.233	86	57	3	22	107	53	135	8.70e-07	45.1	COG4642	S					Uncharacterized protein conserved in bacteria
jgi|MicpuN3v2|7762|wlab.248171.1	CDD:227861	40.385	52	29	1	87	136	215	266	7.06e-08	47.2	COG5574	O					RING-finger-containing E3 ubiquitin ligase
jgi|MicpuN3v2|7764|wlab.237804.1	CDD:227503	37.097	186	112	3	154	334	84	269	9.69e-41	147	COG5176	A					Splicing factor (branch point binding protein)
jgi|MicpuN3v2|7767|wlab.237800.1	CDD:224117	21.176	255	169	4	511	765	670	892	8.71e-05	43.9	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7768|wlab.25181.1	CDD:225660	37.190	121	64	3	18	136	2	112	4.41e-23	89.7	COG3118	O					Thioredoxin domain-containing protein
jgi|MicpuN3v2|7769|wlab.976.1	CDD:225169	45.763	59	30	2	1	58	1	58	1.38e-16	63.6	COG2260	J					Predicted Zn-ribbon RNA-binding protein
jgi|MicpuN3v2|776|wlab.232124.1	CDD:223103	26.154	325	150	9	131	444	10	255	8.50e-55	180	COG0024	J					Methionine aminopeptidase
jgi|MicpuN3v2|7770|wlab.25182.1	CDD:224828	37.097	124	71	3	54	175	14	132	3.03e-21	92.8	COG1916	S					Uncharacterized homolog of PrgY (pheromone shutdown protein)
jgi|MicpuN3v2|7772|wlab.2840.1	CDD:223168	38.247	251	138	6	1	248	34	270	1.61e-86	256	COG0090	J					Ribosomal protein L2
jgi|MicpuN3v2|7773|wlab.237795.1	CDD:227564	22.581	248	142	11	136	339	25	266	2.52e-13	68.6	COG5239	A					mRNA deadenylase, exonuclease subunit and related nucleases
jgi|MicpuN3v2|7779|wlab.237793.1	CDD:227820	23.529	357	225	9	23	346	73	414	4.29e-37	135	COG5533	O					Ubiquitin C-terminal hydrolase
jgi|MicpuN3v2|777|wlab.232123.1	CDD:223619	41.379	116	57	3	106	221	98	202	1.49e-29	106	COG0545	O					FKBP-type peptidyl-prolyl cis-trans isomerases 1
jgi|MicpuN3v2|7784|wlab.237790.1	CDD:223136	44.634	820	372	18	199	1006	1	750	0.0	901	COG0058	G					Glucan phosphorylase
jgi|MicpuN3v2|7786|wlab.237789.1	CDD:224117	23.977	171	121	3	182	352	744	905	2.28e-06	47.4	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7788|wlab.237788.1	CDD:225112	18.584	226	181	1	103	328	1	223	8.06e-07	47.2	COG2202	T					FOG: PAS/PAC domain
jgi|MicpuN3v2|7790|wlab.237786.1	CDD:223120	30.094	319	171	8	34	350	2	270	8.07e-54	180	COG0042	J					tRNA-dihydrouridine synthase
jgi|MicpuN3v2|7792|wlab.237787.1	CDD:223729	48.399	281	131	4	41	320	3	270	6.88e-129	368	COG0656	R					Aldo/keto reductases, related to diketogulonate reductase
jgi|MicpuN3v2|7795|wlab.248176.1	CDD:227511	24.289	387	235	13	55	413	70	426	2.80e-36	136	COG5184	D	Z				Alpha-tubulin suppressor and related RCC1 domain-containing proteins
jgi|MicpuN3v2|7796|wlab.248177.1	CDD:225180	20.872	436	277	14	16	440	24	402	1.25e-22	98.5	COG2271	G					Sugar phosphate permease
jgi|MicpuN3v2|7797|wlab.237780.1	CDD:223698	21.459	233	140	11	163	390	6	200	2.07e-05	43.6	COG0625	O					Glutathione S-transferase
jgi|MicpuN3v2|7798|wlab.237778.1	CDD:223737	27.132	387	251	14	26	390	6	383	4.46e-34	127	COG0665	E					Glycine/D-amino acid oxidases (deaminating)
jgi|MicpuN3v2|7799|wlab.237779.1	CDD:227581	43.908	435	232	5	212	644	4	428	0.0	523	COG5256	J					Translation elongation factor EF-1alpha (GTPase)
jgi|MicpuN3v2|77|wlab.232478.1	CDD:223290	25.957	235	125	8	96	329	5	191	4.78e-19	81.2	COG0212	H					5-formyltetrahydrofolate cyclo-ligase
jgi|MicpuN3v2|7800|wlab.237777.1	CDD:224918	29.825	114	54	2	147	260	40	127	2.37e-23	89.3	COG2007	J					Ribosomal protein S8E
jgi|MicpuN3v2|7801|wlab.248605.1	CDD:225201	25.497	302	202	12	35	328	78	364	1.25e-20	92.1	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|7802|wlab.237776.1	CDD:227568	28.448	116	63	6	127	232	272	377	9.06e-10	57.3	COG5243	O					HRD ubiquitin ligase complex, ER membrane component
jgi|MicpuN3v2|7805|wlab.237773.1	CDD:223813	30.899	178	103	5	269	442	4	165	2.04e-31	116	COG0742	L					N6-adenine-specific methylase
jgi|MicpuN3v2|7806|wlab.237772.1	CDD:225328	34.426	61	37	1	11	68	11	71	1.04e-07	41.6	COG2608	P					Copper chaperone
jgi|MicpuN3v2|7807|wlab.237769.1	CDD:227376	29.885	87	58	3	18	104	10	93	2.07e-06	50.3	COG5043	U					Vacuolar protein sorting-associated protein
jgi|MicpuN3v2|7809|wlab.237771.1	CDD:224117	17.910	201	153	4	100	298	666	856	7.11e-04	38.9	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|780|wlab.22267.1	CDD:227392	30.423	378	174	10	61	438	58	346	2.50e-45	165	COG5059	Z					Kinesin-like protein
jgi|MicpuN3v2|7811|wlab.248178.1	CDD:227427	29.688	64	43	1	88	151	125	186	4.73e-04	40.5	COG5096	U					Vesicle coat complex, various subunits
jgi|MicpuN3v2|7817|wlab.231763.1	CDD:224037	28.719	484	262	17	677	1115	292	737	4.63e-47	179	COG1112	L					Superfamily I DNA and RNA helicases and helicase subunits
jgi|MicpuN3v2|7818|wlab.13888.1	CDD:227583	38.590	539	305	14	26	558	5	523	2.17e-151	443	COG5258	R					GTPase
jgi|MicpuN3v2|7820|wlab.245992.1	CDD:226920	20.625	160	120	3	18	172	186	343	1.40e-06	48.3	COG4547	H					Cobalamin biosynthesis protein CobT (nicotinate-mononucleotide:5, 6-dimethylbenzimidazole phosphoribosyltransferase)
jgi|MicpuN3v2|7821|wlab.25206.1	CDD:224117	20.567	282	194	6	126	407	248	499	2.31e-05	44.7	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7822|wlab.6828.1	CDD:227470	31.737	167	91	6	337	502	194	338	2.26e-25	110	COG5141	R					PHD zinc finger-containing protein
jgi|MicpuN3v2|7823|wlab.248182.1	CDD:224802	40.991	222	113	3	20	241	10	213	1.66e-71	216	COG1890	J					Ribosomal protein S3AE
jgi|MicpuN3v2|7824|wlab.237762.1	CDD:223590	43.038	79	45	0	37	115	15	93	1.58e-19	83.1	COG0516	F					IMP dehydrogenase/GMP reductase
jgi|MicpuN3v2|7825|wlab.248183.1	CDD:227818	23.596	89	68	0	174	262	89	177	4.75e-09	53.6	COG5531	B					SWIB-domain-containing proteins implicated in chromatin remodeling
jgi|MicpuN3v2|7826|wlab.237760.1	CDD:225201	21.978	364	228	14	12	372	142	452	2.55e-10	60.5	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|7827|wlab.237758.1	CDD:223220	34.174	357	195	7	87	439	2	322	3.05e-80	248	COG0142	H					Geranylgeranyl pyrophosphate synthase
jgi|MicpuN3v2|7830|wlab.237757.1	CDD:223726	45.464	915	365	8	62	974	10	792	0.0	955	COG0653	U					Preprotein translocase subunit SecA (ATPase, RNA helicase)
jgi|MicpuN3v2|7835|wlab.248184.1	CDD:223642	30.255	314	149	10	223	534	83	328	3.20e-40	147	COG0568	K					DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)
jgi|MicpuN3v2|7838|wlab.237749.1	CDD:223533	26.496	117	79	2	5	120	156	266	1.32e-05	43.7	COG0457	R					FOG: TPR repeat
jgi|MicpuN3v2|7841|wlab.237748.1	CDD:227455	28.736	174	90	4	165	338	12	151	6.98e-16	72.7	COG5126	T	Z	D	R		Ca2+-binding protein (EF-Hand superfamily)
jgi|MicpuN3v2|7846|wlab.237745.1	CDD:227366	33.824	136	80	2	47	172	34	169	2.15e-27	101	COG5033	K					Transcription initiation factor IIF, auxiliary subunit
jgi|MicpuN3v2|7847|wlab.237742.1	CDD:227455	26.554	177	96	5	75	251	13	155	6.42e-15	69.3	COG5126	T	Z	D	R		Ca2+-binding protein (EF-Hand superfamily)
jgi|MicpuN3v2|784|wlab.232099.1	CDD:223403	40.416	673	342	8	64	736	5	618	0.0	683	COG0326	O					Molecular chaperone, HSP90 family
jgi|MicpuN3v2|7851|wlab.237738.1	CDD:223562	31.688	628	310	15	170	784	3	524	3.64e-149	445	COG0488	R					ATPase components of ABC transporters with duplicated ATPase domains
jgi|MicpuN3v2|7852|wlab.237739.1	CDD:224092	40.176	341	176	8	33	370	8	323	3.29e-110	323	COG1171	E					Threonine dehydratase
jgi|MicpuN3v2|7857|wlab.237733.1	CDD:224055	28.468	692	361	12	27	715	1	561	9.86e-112	361	COG1132	V					ABC-type multidrug transport system, ATPase and permease components
jgi|MicpuN3v2|7859|wlab.6851.1	CDD:224947	28.571	63	42	1	45	107	25	84	2.85e-04	35.0	COG2036	B					Histones H3 and H4
jgi|MicpuN3v2|7863|wlab.245971.1	CDD:224969	37.383	107	66	1	1	107	1	106	1.23e-10	51.2	COG2058	J					Ribosomal protein L12E/L44/L45/RPP1/RPP2
jgi|MicpuN3v2|786|wlab.3567.1	CDD:225201	19.934	301	199	12	65	349	161	435	6.65e-06	46.6	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|7870|wlab.18067.1	CDD:225136	29.630	162	85	8	158	300	79	230	9.08e-14	66.5	COG2226	H					Methylase involved in ubiquinone/menaquinone biosynthesis
jgi|MicpuN3v2|7879|wlab.237717.1	CDD:223279	26.763	482	271	14	13	469	1	425	2.55e-87	271	COG0201	U					Preprotein translocase subunit SecY
jgi|MicpuN3v2|7880|wlab.237716.1	CDD:224915	33.333	111	68	2	7	117	3	107	3.91e-34	112	COG2004	J					Ribosomal protein S24E
jgi|MicpuN3v2|7883|wlab.248189.1	CDD:224117	26.506	166	115	2	641	799	233	398	5.36e-06	48.2	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7885|wlab.237711.1	CDD:227564	22.520	373	220	20	110	442	18	361	1.28e-10	59.8	COG5239	A					mRNA deadenylase, exonuclease subunit and related nucleases
jgi|MicpuN3v2|7887|wlab.248190.1	CDD:225201	23.729	236	157	8	135	369	185	398	9.93e-12	64.7	COG2319	R					FOG: WD40 repeat
jgi|MicpuN3v2|7888|wlab.237709.1	CDD:224117	20.127	790	565	14	666	1434	217	961	2.85e-12	69.4	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7889|wlab.237707.1	CDD:227532	20.958	167	111	4	160	323	556	704	1.73e-10	59.3	COG5207	O					Isopeptidase T
jgi|MicpuN3v2|7891|wlab.25230.1	CDD:223738	31.013	158	103	4	62	213	47	204	1.86e-08	50.6	COG0666	R					FOG: Ankyrin repeat
jgi|MicpuN3v2|7894|wlab.245962.1	CDD:223175	50.857	175	85	1	44	218	2	175	8.31e-80	233	COG0097	J					Ribosomal protein L6P/L9E
jgi|MicpuN3v2|7895|wlab.237701.1	CDD:227476	31.200	125	81	2	165	284	270	394	3.19e-08	52.1	COG5147	K	A	D			Myb superfamily proteins, including transcription factors and mRNA splicing factors
jgi|MicpuN3v2|7899|wlab.29014.1	CDD:225124	24.219	128	84	3	230	355	2	118	1.51e-08	52.5	COG2214	O					DnaJ-class molecular chaperone
jgi|MicpuN3v2|789|wlab.232121.1	CDD:226304	22.611	314	215	12	140	440	7	305	4.87e-19	84.4	COG3781	S					Predicted membrane protein
jgi|MicpuN3v2|78|wlab.232477.1	CDD:224117	18.605	301	220	1	469	769	667	942	1.03e-07	53.2	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7900|wlab.237699.1	CDD:223822	38.682	698	403	12	411	1096	5	689	0.0	557	COG0751	J					Glycyl-tRNA synthetase, beta subunit
jgi|MicpuN3v2|7902|wlab.237696.1	CDD:227564	25.424	236	138	10	265	478	33	252	1.80e-16	79.0	COG5239	A					mRNA deadenylase, exonuclease subunit and related nucleases
jgi|MicpuN3v2|7904|wlab.237695.1	CDD:223532	23.926	163	97	5	88	247	27	165	3.63e-09	52.3	COG0456	R					Acetyltransferases
jgi|MicpuN3v2|7906|wlab.237693.1	CDD:223165	48.148	216	104	5	67	276	3	216	7.03e-81	240	COG0087	J					Ribosomal protein L3
jgi|MicpuN3v2|7907|wlab.237692.1	CDD:227013	23.111	225	130	9	193	413	9	194	4.02e-20	88.2	COG4667	R					Predicted esterase of the alpha-beta hydrolase superfamily
jgi|MicpuN3v2|7909|wlab.237690.1	CDD:224399	26.055	403	191	15	1	389	2	311	2.24e-61	197	COG1482	G					Phosphomannose isomerase
jgi|MicpuN3v2|790|wlab.232120.1	CDD:227609	26.852	108	58	5	284	378	113	212	6.05e-05	41.7	COG5285	Q					Protein involved in biosynthesis of mitomycin antibiotics/polyketide fumonisin
jgi|MicpuN3v2|7913|wlab.237686.1	CDD:223890	46.686	347	169	8	124	463	3	340	7.23e-130	377	COG0820	R					Predicted Fe-S-cluster redox enzyme
jgi|MicpuN3v2|7915|wlab.25244.1	CDD:223662	38.889	54	33	0	406	459	100	153	5.98e-10	55.0	COG0589	T					Universal stress protein UspA and related nucleotide-binding proteins
jgi|MicpuN3v2|791|wlab.232119.1	CDD:223710	30.732	205	117	8	68	270	1	182	2.08e-33	119	COG0637	R					Predicted phosphatase/phosphohexomutase
jgi|MicpuN3v2|7921|wlab.237679.1	CDD:223355	53.846	104	47	1	74	176	2	105	1.11e-52	160	COG0278	O					Glutaredoxin-related protein
jgi|MicpuN3v2|7924|wlab.248196.1	CDD:227430	32.208	385	188	5	492	870	440	757	2.51e-78	267	COG5099	J					RNA-binding protein of the Puf family, translational repressor
jgi|MicpuN3v2|7926|wlab.248197.1	CDD:227680	20.488	205	133	9	201	392	72	259	1.21e-10	61.4	COG5391	U	R				Phox homology (PX) domain protein
jgi|MicpuN3v2|792|wlab.232118.1	CDD:223698	29.524	210	103	7	133	320	9	195	1.07e-25	101	COG0625	O					Glutathione S-transferase
jgi|MicpuN3v2|7933|wlab.25254.1	CDD:223540	43.233	266	135	3	965	1230	238	487	5.40e-66	229	COG0464	O					ATPases of the AAA+ class
jgi|MicpuN3v2|7935|wlab.237666.1	CDD:224117	23.305	236	179	1	1098	1331	279	514	4.55e-08	55.1	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7938|wlab.25258.1	CDD:224149	27.506	389	226	14	51	425	43	389	2.61e-53	181	COG1228	Q					Imidazolonepropionase and related amidohydrolases
jgi|MicpuN3v2|7939|wlab.238041.1	CDD:227432	25.773	97	67	1	26	117	34	130	2.11e-05	45.7	COG5101	Y	U				Importin beta-related nuclear transport receptor
jgi|MicpuN3v2|7940|wlab.237667.1	CDD:223264	51.351	74	35	1	37	109	9	82	2.49e-23	83.4	COG0186	J					Ribosomal protein S17
jgi|MicpuN3v2|7941|wlab.237668.1	CDD:223645	34.066	182	110	5	80	252	7	187	1.23e-40	145	COG0572	F					Uridine kinase
jgi|MicpuN3v2|7944|wlab.237662.1	CDD:223589	27.835	194	89	6	186	378	6	149	3.28e-10	59.0	COG0515	R	T	K	L		Serine/threonine protein kinase
jgi|MicpuN3v2|7945|wlab.238042.1	CDD:223738	32.432	111	62	5	13	118	106	208	2.30e-09	54.8	COG0666	R					FOG: Ankyrin repeat
jgi|MicpuN3v2|7947|wlab.238043.1	CDD:225044	24.066	482	242	22	5	454	6	395	2.07e-34	130	COG2133	G					Glucose/sorbosone dehydrogenases
jgi|MicpuN3v2|7948|wlab.237660.1	CDD:223930	26.446	242	159	4	138	375	19	245	2.46e-47	159	COG0861	P					Membrane protein TerC, possibly involved in tellurium resistance
jgi|MicpuN3v2|7949|wlab.237659.1	CDD:223640	28.223	287	153	8	228	513	24	258	4.51e-44	153	COG0566	J					rRNA methylases
jgi|MicpuN3v2|7950|wlab.237657.1	CDD:224106	35.185	54	33	2	424	476	564	616	8.90e-09	55.3	COG1185	J					Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)
jgi|MicpuN3v2|7952|wlab.248200.1	CDD:223725	45.283	159	77	5	2	153	1	156	1.17e-64	192	COG0652	O					Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family
jgi|MicpuN3v2|7954|wlab.6895.1	CDD:225297	25.000	92	63	3	67	157	75	161	2.72e-08	50.5	COG2453	T					Predicted protein-tyrosine phosphatase
jgi|MicpuN3v2|7955|wlab.245832.1	CDD:227542	24.889	225	144	4	20	225	9	227	7.39e-29	112	COG5217	D	Z				Microtubule-binding protein involved in cell cycle control
jgi|MicpuN3v2|795|wlab.232116.1	CDD:223916	17.647	187	122	8	1335	1499	21	197	1.44e-05	45.2	COG0847	L					DNA polymerase III, epsilon subunit and related 3'-5' exonucleases
jgi|MicpuN3v2|7960|wlab.248203.1	CDD:223727	23.185	496	229	18	11	497	5	357	6.03e-17	81.3	COG0654	H	C				2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases
jgi|MicpuN3v2|7961|wlab.237649.1	CDD:227550	32.948	173	104	5	23	194	10	171	2.27e-25	97.8	COG5225	J					Uncharacterized protein involved in ribosome biogenesis
jgi|MicpuN3v2|7962|wlab.237648.1	CDD:223513	36.020	397	241	9	11	402	4	392	1.77e-116	342	COG0436	E					Aspartate/tyrosine/aromatic aminotransferase
jgi|MicpuN3v2|7963|wlab.248204.1	CDD:224007	25.385	260	175	6	85	329	1	256	9.59e-33	120	COG1082	G					Sugar phosphate isomerases/epimerases
jgi|MicpuN3v2|7965|wlab.1876.1	CDD:224419	24.627	134	93	2	55	180	275	408	8.16e-23	91.8	COG1502	I					Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes
jgi|MicpuN3v2|7966|wlab.1877.1	CDD:223575	25.581	215	121	5	155	350	105	299	6.60e-25	100	COG0501	O					Zn-dependent protease with chaperone function
jgi|MicpuN3v2|7967|wlab.248205.1	CDD:223738	32.258	124	71	6	9	124	77	195	3.18e-11	57.1	COG0666	R					FOG: Ankyrin repeat
jgi|MicpuN3v2|7968|wlab.237646.1	CDD:227513	38.916	406	235	5	7	410	12	406	3.53e-118	362	COG5186	A					Poly(A) polymerase
jgi|MicpuN3v2|7969|wlab.25268.1	CDD:224442	27.068	133	85	4	79	208	52	175	6.62e-09	54.1	COG1525	L					Micrococcal nuclease (thermonuclease) homologs
jgi|MicpuN3v2|796|wlab.3574.1	CDD:227392	35.000	60	39	0	484	543	285	344	5.89e-11	62.1	COG5059	Z					Kinesin-like protein
jgi|MicpuN3v2|7971|wlab.248206.1	CDD:223381	45.305	426	218	6	62	486	1	412	4.59e-155	444	COG0304	I	Q				3-oxoacyl-(acyl-carrier-protein) synthase
jgi|MicpuN3v2|7973|wlab.237641.1	CDD:225127	28.282	838	402	17	192	1020	66	713	5.04e-120	388	COG2217	P					Cation transport ATPase
jgi|MicpuN3v2|7978|wlab.2449.1	CDD:223570	42.268	194	97	5	17	206	2	184	3.37e-54	176	COG0496	R					Predicted acid phosphatase
jgi|MicpuN3v2|7979|wlab.237636.1	CDD:223381	41.772	474	210	10	92	563	3	412	1.36e-109	331	COG0304	I	Q				3-oxoacyl-(acyl-carrier-protein) synthase
jgi|MicpuN3v2|7981|wlab.237635.1	CDD:223327	22.683	723	380	19	278	1000	251	794	3.30e-66	237	COG0249	L					Mismatch repair ATPase (MutS family)
jgi|MicpuN3v2|7983|wlab.237633.1	CDD:224729	26.857	350	235	8	901	1246	1	333	6.80e-70	235	COG1816	F					Adenosine deaminase
jgi|MicpuN3v2|7985|wlab.237631.1	CDD:223620	26.872	227	139	10	38	260	1	204	2.78e-14	67.5	COG0546	R					Predicted phosphatases
jgi|MicpuN3v2|7986|wlab.237630.1	CDD:226809	23.980	196	133	3	468	647	55	250	1.49e-05	45.8	COG4372	S					Uncharacterized protein conserved in bacteria with the myosin-like domain
jgi|MicpuN3v2|7987|wlab.237629.1	CDD:223533	27.869	122	87	1	323	443	165	286	6.69e-09	54.1	COG0457	R					FOG: TPR repeat
jgi|MicpuN3v2|7989|wlab.237627.1	CDD:223409	49.258	337	152	4	56	391	4	322	7.31e-134	383	COG0332	I					3-oxoacyl-[acyl-carrier-protein] synthase III
jgi|MicpuN3v2|7992|wlab.248210.1	CDD:223453	27.273	187	97	9	133	310	96	252	7.43e-04	38.6	COG0376	P					Catalase (peroxidase I)
jgi|MicpuN3v2|7994|wlab.245822.1	CDD:223613	38.351	279	159	4	74	344	11	284	3.65e-71	229	COG0539	J					Ribosomal protein S1
jgi|MicpuN3v2|7996|wlab.237623.1	CDD:224117	17.832	286	197	2	78	363	712	959	1.16e-04	41.6	COG1196	D					Chromosome segregation ATPases
jgi|MicpuN3v2|7998|wlab.237621.1	CDD:223959	26.609	233	142	5	28	258	8	213	5.63e-29	109	COG1028	I	Q	R			Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
jgi|MicpuN3v2|799|wlab.247224.1	CDD:227392	29.882	425	197	9	211	634	24	348	1.17e-57	207	COG5059	Z					Kinesin-like protein
jgi|MicpuN3v2|7|wlab.232537.1	CDD:223385	23.818	571	353	18	2	527	15	548	8.59e-88	288	COG0308	E					Aminopeptidase N
jgi|MicpuN3v2|8001|wlab.237619.1	CDD:223761	23.171	246	156	6	5	240	7	229	6.26e-32	116	COG0689	J					RNase PH
jgi|MicpuN3v2|8003|wlab.6916.1	CDD:223774	23.529	272	189	7	52	321	2	256	1.58e-19	84.6	COG0702	M	G				Predicted nucleoside-diphosphate-sugar epimerases
jgi|MicpuN3v2|8004|wlab.237617.1	CDD:223959	38.113	265	134	7	49	303	6	250	6.24e-48	158	COG1028	I	Q	R			Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
jgi|MicpuN3v2|8007|wlab.237612.1	CDD:227657	28.195	532	313	19	180	666	3	510	5.75e-90	289	COG5354	R					Uncharacterized protein, contains Trp-Asp (WD) repeat
jgi|MicpuN3v2|8008|wlab.248212.1	CDD:223855	36.449	107	66	2	865	969	4	110	5.97e-31	115	COG0784	T					FOG: CheY-like receiver
jgi|MicpuN3v2|800|wlab.2280.1	CDD:224513	25.994	327	201	11	74	392	1	294	3.18e-39	139	COG1597	I	R				Sphingosine kinase and enzymes related to eukaryotic diacylglycerol kinase
jgi|MicpuN3v2|8011|wlab.237610.1	CDD:223540	36.446	332	169	9	293	617	196	492	1.04e-69	232	COG0464	O					ATPases of the AAA+ class
jgi|MicpuN3v2|8014|wlab.237607.1	CDD:223704	22.436	156	81	6	65	213	43	165	3.98e-10	58.1	COG0631	T					Serine/threonine protein phosphatase
jgi|MicpuN3v2|8015|wlab.245817.1	CDD:224281	44.667	450	212	5	24	473	22	434	1.22e-180	511	COG1362	E					Aspartyl aminopeptidase
jgi|MicpuN3v2|8016|wlab.237605.1	CDD:223769	17.276	301	234	4	102	398	2	291	1.33e-06	46.8	COG0697	G	E	R			Permeases of the drug/metabolite transporter (DMT) superfamily
